category,variable,variable_label,upskilling_mean,upskilling_std,reskilling_mean,reskilling_std,cohens_d,t_statistic,p_value,significance
other,p_year_end_Ongoing,p_year_end_Ongoing,0.7453703703703703,0.4366647927845072,0.74,0.4395141530861688,-0.012255630523103783,0.008668104259325658,,
other,p_otjactivities_Yes,p_otjactivities_Yes,0.8842592592592593,0.3206568946707896,0.928,0.25900644267932327,0.15124137199076618,-0.10611647663907678,,
other,p_otjactivities_No,p_otjactivities_No,0.11574074074074074,0.3206568946707896,0.072,0.25900644267932327,-0.15124137199076618,0.10611647663907678,,
other,p_cost_less $500,p_cost_less $500,0.3101851851851852,0.46364377159872544,0.208,0.40669102567114235,-0.23544379725674297,0.16568711116701954,,
other,p_cost_$501 - $1_000,p_cost_$501 - $1_000,0.375,0.48524747941547286,0.336,0.4732863826479693,-0.08144243360695563,0.057535823690498145,,
other,p_cost_$1_001 - $5_000,p_cost_$1_001 - $5_000,0.25462962962962965,0.4366647927845072,0.344,0.4759939927399273,0.19505079354418395,-0.13835576084318565,,
other,p_cost_$5_001 - $10_000,p_cost_$5_001 - $10_000,0.05092592592592592,0.22035716055631363,0.092,0.28960574224931235,0.15808455766816393,-0.11286950461054061,,
other,p_cost_greater $10_000,p_cost_greater $10_000,0.009259259259259259,0.09600100487559059,0.02,0.14028084280983538,0.08819668285057776,-0.06318639487896041,,
other,p_application_Anyone could apply regardless of their function/department ,p_application_Anyone could apply regardless of their function/department ,0.2777777777777778,0.44894363521148095,0.288,0.453739482602395,0.022639397310696738,-0.01601470216403038,,
other,p_application_Anyone could apply if belonging to specific function/department/hier level,p_application_Anyone could apply if belonging to specific function/department/hier level,0.26851851851851855,0.4442182887135135,0.356,0.47977571734699465,0.18868450832705105,-0.13379523293425868,,
other,p_application_Only people nominated by managers,p_application_Only people nominated by managers,0.0787037037037037,0.26990124840984997,0.08,0.27183741892777985,0.004784405291674214,-0.00338397128604009,,
other,p_selection_Yes,p_selection_Yes,0.4722222222222222,0.5003874467842142,0.536,0.49970272287128864,0.12755042431985866,-0.09018724501844311,,
other,p_selection_No,p_selection_No,0.1527777777777778,0.3606088735595985,0.192,0.3946631932985116,0.10341665665245926,-0.07336733743355175,,
other,p_difloc_Yes,p_difloc_Yes,0.6018518518518519,0.4906533814626582,0.556,0.49785080263744375,-0.09271826131129705,0.06559667931335285,,
other,p_difloc_No,p_difloc_No,0.39814814814814814,0.4906533814626582,0.444,0.49785080263744375,0.09271826131129716,-0.06559667931335293,,
other,p_difstand_Very standard across geographies,p_difstand_Very standard across geographies,0.2916666666666667,0.4555854909178778,0.184,0.3882614942945119,-0.25586294811757615,0.17986835220108058,,
other,p_difstand_Mix of standard and custom,p_difstand_Mix of standard and custom,0.24537037037037038,0.431306130801359,0.304,0.4609053427112329,0.1310353448778348,-0.09288070143684798,,
other,p_difstand_Very flexible,p_difstand_Very flexible,0.06481481481481481,0.24677070227324527,0.068,0.2522509109762607,0.012754692197972829,-0.009026183163482757,,
other,p_cont_investment_Somewhat likely,p_cont_investment_Somewhat likely,0.2037037037037037,0.40368671387966554,0.14,0.34768309440717154,-0.17002378236787416,0.11957018831450028,,
other,p_cont_investment_Uncertain,p_cont_investment_Uncertain,0.12962962962962962,0.3366757488477418,0.12,0.3256134155490866,-0.029111421224736575,0.020559680300382414,,
other,p_cont_investment_Likely,p_cont_investment_Likely,0.42592592592592593,0.4956312151834819,0.44,0.49738270801560014,0.02834246974650107,-0.020043742597930025,,
other,p_cont_investment_Very likely,p_cont_investment_Very likely,0.23148148148148148,0.422759076620209,0.3,0.4591768433773374,0.1547829388708506,-0.10977816983152085,,
other,p_finassessment_Yes,p_finassessment_Yes,0.8379629629629629,0.369340730716318,0.864,0.3434762053104375,0.07320050899951126,-0.05162295271230268,,
other,p_finassessment_No,p_finassessment_No,0.16203703703703703,0.369340730716318,0.136,0.3434762053104375,-0.07320050899951111,0.05162295271230257,,
other,p_effectiveness_Very Effective,p_effectiveness_Very Effective,0.3148148148148148,0.46552092647785737,0.4,0.490880693673816,0.17772951240421628,-0.1259175156543396,,
other,p_effectiveness_Moderately Effective,p_effectiveness_Moderately Effective,0.6759259259259259,0.46911502439744746,0.588,0.49318243649044374,-0.1823508774684869,0.12917748393585446,,
other,p_effectiveness_Not Effective,p_effectiveness_Not Effective,0.009259259259259259,0.09600100487559059,0.012,0.10910368672886965,0.02654744048538242,-0.018859187526171717,,
other,p_roi_No attempt to calculate,p_roi_No attempt to calculate,0.12037037037037036,0.3261499895387722,0.132,0.3391697872427809,0.034902832748210315,-0.02471538084144019,,
other,p_roi_Not yet_ but intends to,p_roi_Not yet_ but intends to,0.1111111111111111,0.31499969238326314,0.348,0.47729155546234275,0.5775596253098682,-0.4142376243521309,,
other,p_roi_Tried to_ but unable,p_roi_Tried to_ but unable,0.027777777777777776,0.16471728186725404,0.14,0.34768309440717154,0.40326367310999084,-0.29169268250919334,,
other,p_roi_Negative ROI,p_roi_Negative ROI,0.2962962962962963,0.4576839421150142,0.012,0.10910368672886966,-0.8839035580256028,0.6042320682066525,,
other,p_roi_Positive ROI,p_roi_Positive ROI,0.4444444444444444,0.49805824509175234,0.368,0.48322876586627433,-0.15595942789670303,0.11015780910335132,,
